2020-12-08 16:08:44	10.1	98.56	62.85		47	7.48	8	11.99	19.47	
2020-12-08 16:08:49	28.56	58.06	65.68		53	8.17	8	11.99	20.16	
2020-12-08 16:08:54	51.67	48.27	65.68		58	8.75	8	11.99	20.74	
2020-12-08 16:08:59	99.91	94.24	65.68		61	9.33	8	11.99	21.32	
2020-12-08 16:09:04	34.31	3.54	84.17		67	10.95	8	11.99	22.94	
2020-12-08 16:09:09	20.79	80.61	86.88		70	11.17	8	11.99	23.16	
2020-12-08 16:09:14	37.59	73.02	89.87		74	11.53	8	11.99	23.53	
2020-12-08 16:09:19	2.27	77.59	53.35		77	11.69	9	13.7	25.39	
2020-12-08 16:09:24	5.49	52.76	66.95		80	12.13	9	13.7	25.83	
2020-12-08 16:09:29	25.53	82.66	70.62		82	12.25	9	13.7	25.95	
2020-12-08 16:09:34	29.05	54.86	70.62		86	12.6	9	13.7	26.3	
2020-12-08 16:09:39	38.7	95.7	70.62		89	12.84	9	13.7	26.54	
2020-12-08 16:09:44	99.9	4.66	70.62		93	13.36	9	13.7	27.06	
2020-12-08 16:09:49	80.4	91.78	70.62		94	13.5	9	13.7	27.2	
2020-12-08 16:09:54	63.3	1.97	77.3		98	14.56	9	13.7	28.26	
2020-12-08 16:09:59	37.24	34.52	87.93		101	15.29	9	13.7	28.99	
2020-12-08 16:10:04	6.39	9.46	58.66		103	15.52	10	16.06	31.58	
2020-12-08 16:10:09	3.79	9.41	58.66		105	15.57	10	16.06	31.62	
2020-12-08 16:10:14	3.79	30.11	58.66		105	15.57	10	16.06	31.62	
2020-12-08 16:10:19	3.79	31.19	58.66		105	15.57	10	16.06	31.62	
2020-12-08 16:10:24	3.79	37.6	58.66		105	15.57	10	16.06	31.62	
2020-12-08 16:10:29	99.73	63.36	59.47		107	15.7	10	16.06	31.76	
2020-12-08 16:10:34	36.88	77.82	68.05		109	16.06	10	16.06	32.12	
2020-12-08 16:10:39	82.63	49.19	68.05		112	16.6	10	16.06	32.66	
2020-12-08 16:10:44	25.5	27.33	79.76		116	16.98	10	16.06	33.04	
2020-12-08 16:10:49	13.87	97.1	79.76		119	17.17	10	16.06	33.22	
2020-12-08 16:10:54	8.76	99.44	79.76		122	17.38	10	16.06	33.44	
2020-12-08 16:10:59	71.73	59.91	79.76		124	17.67	10	16.06	33.72	
2020-12-08 16:11:04	69.19	62.25	79.76		127	18.39	10	16.06	34.44	
2020-12-08 16:11:09	52.09	34.66	79.77		130	19	10	16.06	35.06	
2020-12-08 16:11:14	18.47	21.68	91.67		132	19.49	10	16.06	35.55	
2020-12-08 16:11:19	1.79	96.3	91.69		134	19.56	10	16.06	35.62	
2020-12-08 16:11:24	1.14	21.61	91.72		135	19.57	10	16.06	35.63	
2020-12-08 16:11:30	1.14	23.35	91.72		135	19.57	10	16.06	35.63	
2020-12-08 16:11:35	1.14	29.78	91.72		135	19.57	10	16.06	35.63	
2020-12-08 16:11:40	19.08	45.92	91.72		136	19.61	10	16.06	35.67	
2020-12-08 16:11:45	71.49	3.63	93.96		139	20.26	10	16.06	36.32	
2020-12-08 16:11:51	0	1.52	57.96		140	20.56	11	18.54	39.1	
2020-12-08 16:11:56	31.59	64.25	59.56		142	20.79	11	18.54	39.33	
2020-12-08 16:12:01	99.9	72.48	59.56		145	20.95	11	18.54	39.49	
2020-12-08 16:12:06	7.12	80.85	59.56		148	21.17	11	18.54	39.71	
2020-12-08 16:12:11	27.21	90.71	59.56		151	21.39	11	18.54	39.93	
2020-12-08 16:12:16	56.51	62.37	59.56		153	21.68	11	18.54	40.22	
2020-12-08 16:12:21	70.97	40.27	59.56		156	22.34	11	18.54	40.88	
2020-12-08 16:12:26	78.11	60.48	59.57		159	23.09	11	18.54	41.63	
2020-12-08 16:12:31	18.87	81.87	70.23		162	23.64	11	18.54	42.17	
2020-12-08 16:12:36	2.79	28.8	70.28		164	23.67	11	18.54	42.21	
2020-12-08 16:12:41	2.79	49.26	70.28		164	23.67	11	18.54	42.21	
2020-12-08 16:12:46	18.72	31.31	70.28		165	23.71	11	18.54	42.25	
2020-12-08 16:12:51	89.79	63.22	70.4		167	24.01	11	18.54	42.55	
2020-12-08 16:12:56	11.55	68.4	84.56		169	24.29	11	18.54	42.83	
2020-12-08 16:13:01	7.78	30.78	88.56		173	24.66	11	18.54	43.2	
2020-12-08 16:13:06	9.32	75.46	88.56		176	24.84	11	18.54	43.38	
2020-12-08 16:13:11	10.93	6.02	88.56		180	25.04	11	18.54	43.58	
2020-12-08 16:13:16	53.25	97.25	88.56		181	25.13	11	18.54	43.67	
2020-12-08 16:13:21	84.24	83.67	88.56		184	25.74	11	18.54	44.28	
2020-12-08 16:13:26	51.13	62.61	88.58		186	26.57	11	18.54	45.11	
2020-12-08 16:13:31	63.13	90.07	88.59		189	27.36	11	18.54	45.9	
2020-12-08 16:13:36	2.07	41.54	91.64		192	27.93	11	18.54	46.47	
2020-12-08 16:13:42	2.07	61.73	91.64		192	27.93	11	18.54	46.47	
2020-12-08 16:13:47	2.07	66.43	91.64		192	27.93	11	18.54	46.47	
2020-12-08 16:13:53	2.07	73	91.64		192	27.93	11	18.54	46.47	
2020-12-08 16:13:58	15.53	78.66	91.64		193	28	11	18.54	46.53	
2020-12-08 16:14:03	76.03	20.13	91.65		196	28.4	11	18.54	46.93	
2020-12-08 16:14:09	65.47	14.88	96.03		198	28.74	11	18.54	47.28	
2020-12-08 16:14:14	44.84	1.7	62.42		200	29.07	12	21.02	50.09	
2020-12-08 16:14:19	6.89	97.15	66.83		203	29.3	12	21.02	50.32	
2020-12-08 16:14:24	7.57	79.33	66.83		207	29.59	12	21.02	50.61	
2020-12-08 16:14:29	54.04	89.17	66.83		210	29.88	12	21.02	50.9	
2020-12-08 16:14:34	95.99	72.18	66.83		212	30.36	12	21.02	51.38	
2020-12-08 16:14:39	66.58	20.53	66.85		216	31.06	12	21.02	52.08	
2020-12-08 16:14:44	99.34	79.02	75.51		219	31.57	12	21.02	52.6	
2020-12-08 16:14:49	1.98	84.45	75.51		222	31.69	12	21.02	52.71	
2020-12-08 16:14:54	2.2	9.7	75.51		223	31.71	12	21.02	52.73	
2020-12-08 16:14:59	2.2	10.34	75.51		223	31.71	12	21.02	52.73	
2020-12-08 16:15:04	2.2	15.8	75.51		223	31.71	12	21.02	52.73	
2020-12-08 16:15:09	22.81	89.01	75.51		224	31.75	12	21.02	52.78	
2020-12-08 16:15:14	74.44	50.62	78.68		227	32.47	12	21.02	53.5	
2020-12-08 16:15:19	92.74	1.73	80.33		230	33.36	12	21.02	54.39	
2020-12-08 16:15:24	40.41	36.88	92.21		232	34.29	12	21.02	55.31	
2020-12-08 16:15:30	0	67.39	72.13		233	34.45	13	24.27	58.72	
2020-12-08 16:15:35	30.64	41.64	73.21		237	34.8	13	24.27	59.06	
2020-12-08 16:15:40	36.96	15.85	74.22		241	35.1	13	24.27	59.37	
2020-12-08 16:15:45	16.49	76.64	79.35		243	35.25	13	24.27	59.51	
2020-12-08 16:15:50	23.82	40.3	79.35		247	35.55	13	24.27	59.81	
2020-12-08 16:15:55	32.97	59.43	79.35		250	35.85	13	24.27	60.12	
2020-12-08 16:16:00	21.1	2.54	79.35		252	35.93	13	24.27	60.2	
2020-12-08 16:16:05	21.1	19.44	79.35		252	35.93	13	24.27	60.2	
2020-12-08 16:16:10	21.1	20.14	79.35		252	35.93	13	24.27	60.2	
2020-12-08 16:16:15	21.1	82.86	79.35		252	35.93	13	24.27	60.2	
2020-12-08 16:16:20	99.99	40.26	85.3		254	36.35	13	24.27	60.62	
2020-12-08 16:16:25	99.66	64.36	87.7		255	36.62	13	24.27	60.88	
2020-12-08 16:16:30	72.15	75.91	87.7		256	36.98	13	24.27	61.25	
2020-12-08 16:16:35	99.99	61.89	90.89		259	38.12	13	24.27	62.39	
2020-12-08 16:16:41	0	1.85	75.27		261	38.81	14	27.52	66.33	
2020-12-08 16:16:46	64.95	34.31	75.27		263	39.4	14	27.52	66.92	
2020-12-08 16:16:51	25.91	86.86	79.3		266	39.67	14	27.52	67.18	
2020-12-08 16:16:56	65.32	22.68	79.33		269	40.16	14	27.52	67.68	
2020-12-08 16:17:01	36.71	3.67	86.75		271	40.4	14	27.52	67.92	
2020-12-08 16:17:06	18.72	79.01	87.87		274	40.59	14	27.52	68.11	
2020-12-08 16:17:11	26.3	65.56	87.91		278	40.85	14	27.52	68.36	
2020-12-08 16:17:16	2.51	55.57	87.91		281	40.97	14	27.52	68.48	
2020-12-08 16:17:21	2.51	74	87.91		281	40.97	14	27.52	68.48	
2020-12-08 16:17:26	24.96	51.93	87.91		282	41.11	14	27.52	68.63	
2020-12-08 16:17:31	100	42.01	90.84		284	41.46	14	27.52	68.97	
2020-12-08 16:17:36	86.63	1.05	90.85		286	41.95	14	27.52	69.46	
2020-12-08 16:17:42	66.79	28.04	95.55		288	42.6	14	27.52	70.12	
2020-12-08 16:17:47	0	44.58	80.91		289	43.2	15	30.46	73.67	
2020-12-08 16:17:52	7.38	64.97	84.78		292	43.59	15	30.46	74.05	
2020-12-08 16:17:57	33.88	68.65	84.83		295	43.79	15	30.46	74.25	
2020-12-08 16:18:02	97.66	96.46	84.85		298	43.98	15	30.46	74.44	
2020-12-08 16:18:07	50.02	17.92	84.85		300	44.34	15	30.46	74.8	
2020-12-08 16:18:12	73.14	9.66	85.95		302	44.89	15	30.46	75.36	
2020-12-08 16:18:17	36.8	2.51	93.36		305	45.24	15	30.46	75.7	
2020-12-08 16:18:23	38.19	98.63	93.36		307	45.39	15	30.46	75.85	
2020-12-08 16:18:28	2.31	79.18	93.38		310	45.56	15	30.46	76.02	
2020-12-08 16:18:34	2.9	0.04	93.38		311	45.57	15	30.46	76.03	
2020-12-08 16:19:19	33.53	91.43	64.49		21	1.62	4	3.65	5.27	
2020-12-08 16:19:24	99.99	79.82	72.04		27	2.28	4	3.65	5.93	
2020-12-08 16:19:29	67.48	85.23	87.06		31	3.67	4	3.65	7.32	
2020-12-08 16:19:34	34.26	62.77	66.71		34	4.19	5	5.29	9.48	
2020-12-08 16:19:39	51.07	22.72	74.46		38	4.68	5	5.29	9.97	
2020-12-08 16:19:45	0	1.92	67.55		41	5.36	6	6.93	12.29	
2020-12-08 16:25:22	0	64.79	60.97		20	1.33	4	2.79	4.12	
2020-12-08 16:25:30	0.81	2.04	66.8		26	2.47	5	5.23	7.7	
2020-12-08 16:25:35	91.26	94.2	66.9		29	3.24	5	5.23	8.47	
2020-12-08 16:25:40	99.14	53.72	84.5		33	3.77	5	5.23	8.99	
2020-12-08 16:25:45	32.7	80.2	84.5		36	4.46	5	5.23	9.69	
2020-12-08 16:30:28	99.99	34.29	67.08		22	1.94	3	2.02	3.96	
2020-12-08 16:30:33	73.28	59.59	64.18		26	2.55	4	3.33	5.88	
2020-12-08 16:30:40	0	2.78	66.86		30	3.96	5	5.21	9.17	
2020-12-08 16:30:45	6.22	4.89	71.93		34	4.24	5	5.21	9.45	
2020-12-08 16:30:50	20.01	29.1	77.96		37	4.69	5	5.21	9.9	
2020-12-08 16:38:20	21.78	3.25	63.76		21	1.48	4	4.2	5.67	
2020-12-08 16:38:25	100	34.89	74.02		26	2.46	4	4.2	6.66	
2020-12-08 16:38:31	0	1.61	62.64		30	3.67	5	5.43	9.1	
2020-12-08 16:38:36	32.73	62.73	63.89		33	4.07	5	5.43	9.5	
2020-12-08 16:38:43	0	1.22	66.72		37	5.14	6	7.15	12.3	
2020-12-08 16:46:09	11.46	99.04	62.34		20	1.29	4	2.37	3.66	
2020-12-08 16:46:14	100	48.9	83.25		26	2.42	4	2.37	4.79	
2020-12-08 16:46:19	0	78.94	65.4		28	3.3	5	4.19	7.49	
2020-12-08 16:46:24	12.68	25.5	78.38		33	3.86	5	4.19	8.05	
2020-12-08 16:46:29	54.46	11.62	89.5		37	4.54	5	4.19	8.73	
2020-12-08 16:46:34	61.57	45.86	66.94		40	5.03	6	5.83	10.85	
2020-12-08 16:46:39	28.38	36.01	87.09		45	6	6	5.83	11.83	
