2020-12-09 17:45:40	34.22	8.09	61.07		30	2.47	4	3.94	6.41	
2020-12-09 17:45:45	86.14	53.52	61.07		31	2.57	4	3.94	6.51	
2020-12-09 17:45:50	76.53	12.2	63.56		34	3.04	4	3.94	6.98	
2020-12-09 17:45:55	68.56	82.45	63.81		36	3.31	4	3.94	7.25	
2020-12-09 17:46:00	51.35	52.34	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:05	51.35	54.57	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:10	51.35	73.33	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:15	51.35	73.42	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:20	51.35	77.71	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:25	51.35	77.76	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:30	51.35	78.06	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:35	51.35	79.78	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:40	51.35	81.37	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:45	51.35	82.17	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:50	51.35	82.29	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:46:55	51.35	82.34	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:47:00	51.35	82.41	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:47:05	51.35	82.5	64.9		40	4.16	4	3.94	8.1	
2020-12-09 17:47:10	51.35	82.82	64.9		40	4.16	4	3.94	8.1	
